,C,Gamma,Degree,Accuracy,Std,Time_train
199,0.07742636826811278,10000000000.0,5.0,0.06666666666666667,0.0,0.05896592140197754
200,12.915496650148826,1e-10,2.0,0.4,0.17291324385075277,0.08495163917541504
201,12.915496650148826,1e-10,3.0,0.9818181818181819,0.029690784761008216,0.08395242691040039
202,12.915496650148826,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.11010932922363281
203,12.915496650148826,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.09694457054138184
204,12.915496650148826,1.6681005372000592e-08,2.0,0.30909090909090914,0.1484539238050411,0.08495116233825684
205,12.915496650148826,1.6681005372000592e-08,3.0,0.8666666666666668,0.028426762180748053,0.0862123966217041
206,12.915496650148826,1.6681005372000592e-08,4.0,0.9090909090909091,0.09958591954639384,0.09296822547912598
207,12.915496650148826,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.09592676162719727
208,12.915496650148826,2.782559402207126e-06,2.0,0.30909090909090914,0.1484539238050411,0.11593341827392578
209,12.915496650148826,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936,0.11095809936523438
210,12.915496650148826,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634,0.10898184776306152
211,12.915496650148826,2.782559402207126e-06,5.0,0.9575757575757577,0.042854956435548326,0.10405635833740234
212,12.915496650148826,0.0004641588833612782,2.0,0.30909090909090914,0.1484539238050411,0.08797812461853027
213,12.915496650148826,0.0004641588833612782,3.0,0.09696969696969697,0.043703651823805936,0.08899283409118652
214,12.915496650148826,0.0004641588833612782,4.0,0.07272727272727272,0.019165319152535634,0.0899953842163086
215,12.915496650148826,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.09000158309936523
216,12.915496650148826,0.07742636826811278,2.0,0.8303030303030304,0.18719327529067276,0.11040616035461426
217,12.915496650148826,0.07742636826811278,3.0,0.6606060606060606,0.24029366789816978,0.10593938827514648
218,12.915496650148826,0.07742636826811278,4.0,0.4848484848484848,0.2622219109428356,0.12692689895629883
219,12.915496650148826,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605,0.12390851974487305
220,12.915496650148826,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.10194110870361328
221,12.915496650148826,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.12992596626281738
222,12.915496650148826,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.11270856857299805
223,12.915496650148826,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.11593461036682129
224,12.915496650148826,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.11493420600891113
225,12.915496650148826,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.10993695259094238
226,12.915496650148826,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.11293601989746094
227,12.915496650148826,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.16690468788146973
228,12.915496650148826,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.10793900489807129
229,12.915496650148826,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.10893774032592773
230,12.915496650148826,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.11193633079528809
231,12.915496650148826,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.11393547058105469
232,12.915496650148826,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.10693645477294922
233,12.915496650148826,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.13792037963867188
234,12.915496650148826,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.10899591445922852
235,12.915496650148826,59948425.03189421,5.0,0.06666666666666667,0.0,0.06099987030029297
236,12.915496650148826,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.10856485366821289
237,12.915496650148826,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.10593938827514648
238,12.915496650148826,10000000000.0,4.0,0.06666666666666667,0.0,0.05596804618835449
239,12.915496650148826,10000000000.0,5.0,0.06666666666666667,0.0,0.05596780776977539
240,2154.4346900318865,1e-10,2.0,0.3151515151515152,0.13952562949359196,0.08595085144042969
241,2154.4346900318865,1e-10,3.0,0.9818181818181819,0.029690784761008216,0.08295226097106934
242,2154.4346900318865,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.10394048690795898
243,2154.4346900318865,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.09694457054138184
244,2154.4346900318865,1.6681005372000592e-08,2.0,0.30909090909090914,0.1484539238050411,0.08595085144042969
245,2154.4346900318865,1.6681005372000592e-08,3.0,0.10909090909090909,0.04285495643554833,0.08495163917541504
246,2154.4346900318865,1.6681005372000592e-08,4.0,0.9090909090909091,0.09958591954639384,0.08495116233825684
247,2154.4346900318865,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.10096287727355957
248,2154.4346900318865,2.782559402207126e-06,2.0,0.30909090909090914,0.1484539238050411,0.08895707130432129
249,2154.4346900318865,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936,0.08892822265625
250,2154.4346900318865,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634,0.08794951438903809
251,2154.4346900318865,2.782559402207126e-06,5.0,0.0787878787878788,0.025712973861329,0.08495163917541504
252,2154.4346900318865,0.0004641588833612782,2.0,0.8303030303030302,0.16663911618021235,0.10194158554077148
253,2154.4346900318865,0.0004641588833612782,3.0,0.09696969696969697,0.043703651823805936,0.09303855895996094
254,2154.4346900318865,0.0004641588833612782,4.0,0.07272727272727272,0.019165319152535634,0.08816766738891602
255,2154.4346900318865,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.08702754974365234
256,2154.4346900318865,0.07742636826811278,2.0,0.8303030303030304,0.18719327529067276,0.10301923751831055
257,2154.4346900318865,0.07742636826811278,3.0,0.6606060606060606,0.24029366789816978,0.10564303398132324
258,2154.4346900318865,0.07742636826811278,4.0,0.4848484848484848,0.2622219109428356,0.12390732765197754
259,2154.4346900318865,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605,0.11693334579467773
260,2154.4346900318865,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.10394072532653809
261,2154.4346900318865,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.10593914985656738
262,2154.4346900318865,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.11093640327453613
263,2154.4346900318865,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.11093688011169434
264,2154.4346900318865,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.10394024848937988
265,2154.4346900318865,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.10493969917297363
266,2154.4346900318865,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.10893774032592773
267,2154.4346900318865,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.1179349422454834
268,2154.4346900318865,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.10919404029846191
269,2154.4346900318865,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.10694003105163574
270,2154.4346900318865,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.10893678665161133
271,2154.4346900318865,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.11393475532531738
272,2154.4346900318865,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.10409235954284668
273,2154.4346900318865,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.10693836212158203
274,2154.4346900318865,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.10706090927124023
275,2154.4346900318865,59948425.03189421,5.0,0.06666666666666667,0.0,0.056967973709106445
276,2154.4346900318865,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.10791683197021484
277,2154.4346900318865,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.11393404006958008
278,2154.4346900318865,10000000000.0,4.0,0.06666666666666667,0.0,0.055968284606933594
279,2154.4346900318865,10000000000.0,5.0,0.06666666666666667,0.0,0.05596804618835449
280,359381.36638046405,1e-10,2.0,0.30909090909090914,0.1484539238050411,0.08595085144042969
281,359381.36638046405,1e-10,3.0,0.9818181818181819,0.029690784761008216,0.08395147323608398
282,359381.36638046405,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.10494041442871094
283,359381.36638046405,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.09694433212280273
284,359381.36638046405,1.6681005372000592e-08,2.0,0.30909090909090914,0.1484539238050411,0.09061861038208008
285,359381.36638046405,1.6681005372000592e-08,3.0,0.09696969696969697,0.043703651823805936,0.08595132827758789
286,359381.36638046405,1.6681005372000592e-08,4.0,0.9090909090909091,0.09958591954639384,0.08595085144042969
287,359381.36638046405,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.09594488143920898
288,359381.36638046405,2.782559402207126e-06,2.0,0.30909090909090914,0.1484539238050411,0.0929255485534668
289,359381.36638046405,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936,0.08794975280761719
290,359381.36638046405,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634,0.09295773506164551
291,359381.36638046405,2.782559402207126e-06,5.0,0.06666666666666667,0.0,0.09197282791137695
292,359381.36638046405,0.0004641588833612782,2.0,0.8303030303030304,0.18719327529067276,0.10294127464294434
293,359381.36638046405,0.0004641588833612782,3.0,0.6727272727272727,0.24692786409046497,0.11211109161376953
294,359381.36638046405,0.0004641588833612782,4.0,0.07272727272727272,0.019165319152535634,0.08720159530639648
295,359381.36638046405,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.08694934844970703
296,359381.36638046405,0.07742636826811278,2.0,0.8303030303030304,0.18719327529067276,0.10294222831726074
297,359381.36638046405,0.07742636826811278,3.0,0.6606060606060606,0.24029366789816978,0.10589289665222168
298,359381.36638046405,0.07742636826811278,4.0,0.4848484848484848,0.2622219109428356,0.11219668388366699
299,359381.36638046405,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605,0.11891031265258789
300,359381.36638046405,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.10394048690795898
301,359381.36638046405,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.10593938827514648
302,359381.36638046405,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.10893797874450684
303,359381.36638046405,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.11193585395812988
304,359381.36638046405,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.10711431503295898
305,359381.36638046405,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.10900020599365234
306,359381.36638046405,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.11599373817443848
307,359381.36638046405,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.1221160888671875
308,359381.36638046405,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.11295628547668457
309,359381.36638046405,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.10611605644226074
310,359381.36638046405,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.10993719100952148
311,359381.36638046405,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.1112358570098877
312,359381.36638046405,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.10493922233581543
313,359381.36638046405,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.10593914985656738
314,359381.36638046405,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.11391496658325195
315,359381.36638046405,59948425.03189421,5.0,0.06666666666666667,0.0,0.05896735191345215
316,359381.36638046405,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.10597944259643555
317,359381.36638046405,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.11378073692321777
318,359381.36638046405,10000000000.0,4.0,0.06666666666666667,0.0,0.05897355079650879
319,359381.36638046405,10000000000.0,5.0,0.06666666666666667,0.0,0.059972286224365234
320,59948425.03189421,1e-10,2.0,0.30909090909090914,0.1484539238050411,0.09000277519226074
321,59948425.03189421,1e-10,3.0,0.8666666666666668,0.028426762180748053,0.08699870109558105
322,59948425.03189421,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.11542463302612305
323,59948425.03189421,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.10094308853149414
324,59948425.03189421,1.6681005372000592e-08,2.0,0.30909090909090914,0.1484539238050411,0.08894801139831543
325,59948425.03189421,1.6681005372000592e-08,3.0,0.09696969696969697,0.043703651823805936,0.08895659446716309
326,59948425.03189421,1.6681005372000592e-08,4.0,0.15757575757575756,0.04285495643554833,0.08899521827697754
327,59948425.03189421,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.09799885749816895
328,59948425.03189421,2.782559402207126e-06,2.0,0.8303030303030302,0.16663911618021235,0.10899114608764648
329,59948425.03189421,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936,0.0940697193145752
330,59948425.03189421,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634,0.08894896507263184
331,59948425.03189421,2.782559402207126e-06,5.0,0.06666666666666667,0.0,0.0872046947479248
332,59948425.03189421,0.0004641588833612782,2.0,0.8303030303030304,0.18719327529067276,0.10393953323364258
333,59948425.03189421,0.0004641588833612782,3.0,0.6606060606060606,0.24029366789816978,0.11091852188110352
334,59948425.03189421,0.0004641588833612782,4.0,0.496969696969697,0.2595468255195619,0.11294078826904297
335,59948425.03189421,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.10195231437683105
336,59948425.03189421,0.07742636826811278,2.0,0.8303030303030304,0.18719327529067276,0.10394048690795898
337,59948425.03189421,0.07742636826811278,3.0,0.6606060606060606,0.24029366789816978,0.11712408065795898
338,59948425.03189421,0.07742636826811278,4.0,0.4848484848484848,0.2622219109428356,0.1209406852722168
339,59948425.03189421,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605,0.11793804168701172
340,59948425.03189421,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.11797976493835449
341,59948425.03189421,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.10493946075439453
342,59948425.03189421,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.10893774032592773
343,59948425.03189421,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.11193609237670898
344,59948425.03189421,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.10294151306152344
345,59948425.03189421,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.10493946075439453
346,59948425.03189421,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.10893750190734863
347,59948425.03189421,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.12051200866699219
348,59948425.03189421,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.10424089431762695
349,59948425.03189421,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.1169137954711914
350,59948425.03189421,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.11493349075317383
351,59948425.03189421,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.11993026733398438
352,59948425.03189421,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.10595965385437012
353,59948425.03189421,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.11319899559020996
354,59948425.03189421,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.10793805122375488
355,59948425.03189421,59948425.03189421,5.0,0.06666666666666667,0.0,0.05996561050415039
356,59948425.03189421,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.11295413970947266
357,59948425.03189421,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.11391377449035645
358,59948425.03189421,10000000000.0,4.0,0.06666666666666667,0.0,0.062169551849365234
359,59948425.03189421,10000000000.0,5.0,0.06666666666666667,0.0,0.058965206146240234
360,10000000000.0,1e-10,2.0,0.30909090909090914,0.1484539238050411,0.08894920349121094
361,10000000000.0,1e-10,3.0,0.10909090909090909,0.04285495643554833,0.08994817733764648
362,10000000000.0,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.10394096374511719
363,10000000000.0,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.09694433212280273
364,10000000000.0,1.6681005372000592e-08,2.0,0.30909090909090914,0.1484539238050411,0.08495116233825684
365,10000000000.0,1.6681005372000592e-08,3.0,0.09696969696969697,0.043703651823805936,0.08495140075683594
366,10000000000.0,1.6681005372000592e-08,4.0,0.07272727272727272,0.019165319152535634,0.08595085144042969
367,10000000000.0,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.09794402122497559
368,10000000000.0,2.782559402207126e-06,2.0,0.8303030303030304,0.18719327529067276,0.10593986511230469
369,10000000000.0,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936,0.08495092391967773
370,10000000000.0,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634,0.08907723426818848
371,10000000000.0,2.782559402207126e-06,5.0,0.06666666666666667,0.0,0.08595061302185059
372,10000000000.0,0.0004641588833612782,2.0,0.8303030303030304,0.18719327529067276,0.10294151306152344
373,10000000000.0,0.0004641588833612782,3.0,0.6606060606060606,0.24029366789816978,0.10693860054016113
374,10000000000.0,0.0004641588833612782,4.0,0.4848484848484848,0.2622219109428356,0.1135704517364502
375,10000000000.0,0.0004641588833612782,5.0,0.3878787878787879,0.24257571025684244,0.11193609237670898
376,10000000000.0,0.07742636826811278,2.0,0.8303030303030304,0.18719327529067276,0.1030886173248291
377,10000000000.0,0.07742636826811278,3.0,0.6606060606060606,0.24029366789816978,0.11193585395812988
378,10000000000.0,0.07742636826811278,4.0,0.4848484848484848,0.2622219109428356,0.11205315589904785
379,10000000000.0,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605,0.11191511154174805
380,10000000000.0,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.10409331321716309
381,10000000000.0,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.10591959953308105
382,10000000000.0,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.10997223854064941
383,10000000000.0,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.1121835708618164
384,10000000000.0,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.10294032096862793
385,10000000000.0,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.10693907737731934
386,10000000000.0,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.1149134635925293
387,10000000000.0,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.1219637393951416
388,10000000000.0,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.10599064826965332
389,10000000000.0,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.10695791244506836
390,10000000000.0,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.11099624633789062
391,10000000000.0,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.11483359336853027
392,10000000000.0,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.10701775550842285
393,10000000000.0,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.1100013256072998
394,10000000000.0,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.11597633361816406
395,10000000000.0,59948425.03189421,5.0,0.06666666666666667,0.0,0.06096935272216797
396,10000000000.0,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.11751270294189453
397,10000000000.0,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.11293530464172363
398,10000000000.0,10000000000.0,4.0,0.06666666666666667,0.0,0.05696702003479004
399,10000000000.0,10000000000.0,5.0,0.06666666666666667,0.0,0.05996537208557129
